股票代码,股票名称,最新价格,涨跌幅(%),市盈率PE,市净率PB,总市值,板块类型,风险状态
301258,富士莱,26.84,2.05,65.357,1.32,2460422800,创业板,正常上市
301259,艾布鲁,25.2,0.48,182.391,6.436,5700240000,创业板,正常上市
301260,格力博,14.09,-1.4,-17.152,1.58,6810478629,创业板,正常上市
301261,恒工精密,60.05,0.77,48.347,3.923,6333367512,创业板,正常上市
301262,海看股份,20.18,1.2,21.697,2.208,8415060000,创业板,正常上市
301263,泰恩康,21.1,1.64,419.301,6.343,10773596700,创业板,正常上市
301265,华新科技,20.61,0.78,76.525,2.935,6244277281,创业板,正常上市
301266,宇邦新材,21.94,-0.36,114.261,1.734,3136859762,创业板,正常上市
301267,华厦眼科,16.6,0.91,30.14,2.562,13944000000,创业板,正常上市
301268,铭利达,13.63,-0.8,-29.412,3.658,5463567972,创业板,正常上市
301269,华大九天,98.88,0.54,-2497.084,10.386,54173845194,创业板,正常上市
301270,汉仪股份,34.47,0.79,445.622,3.568,3447000000,创业板,正常上市
301272,英华特,34.37,0.23,54.155,1.964,2010724051,创业板,正常上市
301272,英华特,34.32,0.09,54.155,1.964,2007798936,创业板,正常上市
301273,瑞晨环保,41.78,6.23,-65.247,4.793,4190471664,创业板,正常上市
301275,汉朔科技,43.89,-0.66,38.407,4.46,18539136000,创业板,正常上市
301276,嘉曼服饰,20.83,-0.19,24.284,1.243,2699568000,创业板,正常上市
301277,新天地,11.04,2.7,42.952,2.727,4328545536,创业板,正常上市
301278,快可电子,27.75,-1.39,157.833,1.749,2489400968,创业板,正常上市
301279,金道科技,20.81,-1.65,53.952,2.552,3506999798,创业板,正常上市
301280,珠城科技,41.63,1.59,37.701,4.033,7971820119,创业板,正常上市
301281,科源制药,45.98,-0.45,211.598,3.578,4979174200,创业板,正常上市
301282,金禄电子,28.87,9.15,72.896,3.536,6089660971,创业板,正常上市
301283,聚胶股份,25.9,-1.15,15.403,1.755,3010169380,创业板,正常上市
301285,鸿日达,81.4,2.24,-232.512,17.826,16822938000,创业板,正常上市
301286,侨源股份,43.34,-0.82,72.875,8.559,17340334000,创业板,正常上市
301286,侨源股份,43.28,-0.96,72.875,8.559,17316328000,创业板,正常上市
301287,康力源,38.0,5.94,42.753,2.153,2533460000,创业板,正常上市
301288,清研环境,16.74,-2.28,-56.873,2.304,1808087400,创业板,正常上市
301289,国缆检测,44.02,-0.59,38.071,3.321,3433560000,创业板,正常上市
301290,东星医疗,29.19,1.18,-91.189,1.351,2924059619,创业板,正常上市
301291,明阳电气,39.38,-0.4,24.742,2.428,12386596148,创业板,正常上市
301292,海科新源,69.14,0.04,482.479,5.39,15404100091,创业板,正常上市
301293,三博脑科,59.04,1.67,199.65,5.158,12161471712,创业板,正常上市
301295,美硕科技,46.9,-1.16,136.681,4.844,4727520000,创业板,正常上市
301296,新巨丰,6.39,-0.62,74.652,1.021,2731990274,创业板,正常上市
301297,富乐德,35.51,-0.03,56.967,4.872,24654925445,创业板,正常上市
301298,东利机械,12.65,-0.55,37.594,1.947,1857020000,创业板,正常上市
301299,卓创资讯,44.83,-0.64,41.383,4.444,2719505255,创业板,正常上市
301300,远翔新材,31.38,-0.73,23.975,2.418,2053162020,创业板,正常上市
301301,川宁生物,9.1,1.56,34.38,2.479,20313866300,创业板,正常上市
301302,华如科技,24.02,-1.03,-17.595,2.552,3743877300,创业板,正常上市
301303,真兰仪表,14.58,-1.88,18.285,1.705,5960304000,创业板,正常上市
301305,朗坤科技,24.17,3.73,20.751,1.5,5848192633,创业板,正常上市
301306,西测测试,96.93,0.13,-54.887,9.739,8180892000,创业板,正常上市
301307,美利信,54.01,0.95,-20.349,4.668,11374506000,创业板,正常上市
301308,江波龙,413.1,-0.29,14.624,8.0,174766501992,创业板,正常上市
301309,万得凯,31.51,-1.68,28.21,1.893,3167838944,创业板,正常上市
301310,鑫宏业,54.3,3.78,76.748,4.383,10369063709,创业板,正常上市
301311,昆船智能,13.74,-0.87,-31.586,1.924,3297600000,创业板,正常上市
301313,凡拓数创,37.83,0.19,-28.483,6.069,3913642122,创业板,正常上市
301314,科瑞思,43.9,0.34,137.558,2.305,2425475000,创业板,正常上市
301315,威士顿,45.19,-2.1,122.645,3.842,3976720000,创业板,正常上市
301316,慧博云通,40.96,1.59,163.244,14.932,16531496960,创业板,正常上市
301317,鑫磊股份,46.28,0.87,-55.103,5.926,7274753200,创业板,正常上市
301318,维海德,21.12,-0.19,60.78,1.513,2857512451,创业板,正常上市
301319,唯特偶,115.42,1.55,237.434,17.504,21059218681,创业板,正常上市
301320,豪江智能,13.02,-0.84,-609.495,2.25,2369770200,创业板,正常上市
301321,翰博高新,37.0,-0.08,-123.141,7.091,6898095000,创业板,正常上市
301322,绿通科技,39.84,1.32,439.702,1.993,5683410180,创业板,正常上市
301323,新莱福,75.54,-0.04,54.267,3.549,8051384821,创业板,正常上市
301325,曼恩斯特,32.03,-1.02,-29.455,1.741,4608881900,创业板,正常上市
301326,捷邦科技,103.01,1.69,-148.955,6.075,7489829081,创业板,正常上市
301327,华宝新能,45.55,-0.22,-147.704,1.303,7943070766,创业板,正常上市
301328,维峰电子,60.88,1.05,105.685,4.875,9700966886,创业板,正常上市
301329,信音电子,19.85,-0.85,44.238,2.128,3378470000,创业板,正常上市
301330,熵基科技,24.7,-0.08,29.399,1.676,5813183285,创业板,正常上市
301331,恩威医药,22.41,2.52,47.808,2.119,2305807188,创业板,正常上市
301332,德尔玛,7.91,-1.13,28.606,1.23,3650959375,创业板,正常上市
301333,诺思格,66.0,3.19,47.528,3.182,6374362896,创业板,正常上市
301335,天元宠物,22.71,-0.13,52.279,1.487,2902290309,创业板,正常上市
301336,趣睡科技,45.89,-0.54,82.223,2.834,2381899341,创业板,正常上市
301337,亚华电子,25.89,0.04,-153.166,2.49,2697738000,创业板,正常上市
301338,凯格精机,101.69,1.08,69.492,8.941,15147742400,创业板,正常上市
301339,通行宝,11.45,-0.87,29.375,2.363,6643489230,创业板,正常上市
301345,涛涛车业,256.58,2.24,30.946,7.423,27979810637,创业板,正常上市
301348,蓝箭电子,20.68,-0.14,-130.526,3.386,4963200000,创业板,正常上市
301349,信德新材,43.91,1.13,100.049,2.268,6257108257,创业板,正常上市
301353,普莱得,19.54,-1.06,35.575,1.885,2481909698,创业板,正常上市
301355,南王科技,10.06,-0.79,-61.872,1.329,1962685156,创业板,正常上市
301356,天振股份,20.26,-0.3,45.832,1.463,4376160000,创业板,正常上市
301358,湖南裕能,66.79,-1.05,22.291,3.196,56619997438,创业板,正常上市
301359,东南电子,16.76,0.18,58.233,2.339,2014149760,创业板,正常上市
301360,荣旗科技,53.78,0.52,76.261,3.129,3753067417,创业板,正常上市
301361,众智科技,28.45,-0.18,34.73,2.641,3309759200,创业板,正常上市
301362,民爆光电,131.01,0.21,131.163,7.523,19120212003,创业板,正常上市
301363,美好医疗,17.76,2.13,49.103,3.735,14136370936,创业板,正常上市
301365,矩阵股份,39.07,0.33,164.024,3.998,7127493255,创业板,正常上市
301366,一博科技,55.81,1.84,131.112,5.302,11694215378,创业板,正常上市
301367,瑞迈特,47.42,1.43,30.866,1.927,5940984114,创业板,正常上市
301368,丰立智能,43.23,-0.76,-180.414,5.52,5191923000,创业板,正常上市
301369,联动科技,148.0,2.39,383.76,10.016,15141551292,创业板,正常上市
301370,国科恒泰,9.28,3.11,55.802,1.743,4367168000,创业板,正常上市
301371,敷尔佳,25.52,-0.35,25.81,2.256,13273054080,创业板,正常上市
301373,凌玮科技,106.92,9.33,80.674,6.839,11597835970,创业板,正常上市
301376,致欧科技,20.55,1.08,27.574,2.408,8270737436,创业板,正常上市
301377,鼎泰高科,460.12,2.35,315.053,65.258,195111555032,创业板,正常上市
301378,通达海,26.31,-1.2,-18.611,2.14,2541546000,创业板,正常上市
301379,天山电子,22.75,0.66,50.295,4.309,6312709085,创业板,正常上市
301380,挖金客,31.53,0.1,85.607,4.224,3196903412,创业板,正常上市
301381,赛维时代,23.15,1.14,33.788,3.336,9410126315,创业板,正常上市
301382,蜂助手,44.67,6.41,82.505,6.681,12757479647,创业板,正常上市
301383,天键股份,22.48,-1.19,-51.985,1.884,3670601840,创业板,正常上市
301386,未来电器,20.16,0.1,30.742,1.852,2822400000,创业板,正常上市
301387,光大同创,59.41,1.16,-5221.596,3.89,6376428010,创业板,正常上市
301388,欣灵电气,24.26,-0.98,111.163,2.527,2485378776,创业板,正常上市
301389,隆扬电子,54.63,3.56,154.87,6.899,15487605000,创业板,正常上市
301389,隆扬电子,54.57,3.45,154.87,6.899,15470595000,创业板,正常上市
301390,经纬股份,30.51,-0.75,-2930.548,1.949,1830600000,创业板,正常上市
301391,卡莱特,50.59,0.16,202.379,2.292,4806799288,创业板,正常上市
301392,汇成真空,174.87,-1.23,422.984,23.139,17487000000,创业板,正常上市
301393,昊帆生物,70.17,4.72,67.328,3.193,7578360000,创业板,正常上市
301395,仁信新材,12.53,0.48,-34.339,2.11,3042915988,创业板,正常上市
301396,宏景科技,214.49,10.08,1317.484,37.299,46099169947,创业板,正常上市
301398,星源卓镁,35.0,-0.37,292.161,3.557,3920042210,创业板,正常上市
301399,英特科技,17.44,1.04,144.628,2.448,3226748800,创业板,正常上市
301408,华人健康,17.08,3.45,32.635,3.141,6832170800,创业板,正常上市
301413,安培龙,71.6,-1.12,124.584,7.206,9159256728,创业板,正常上市
301418,协昌科技,37.72,-1.0,336.869,1.713,2766133358,创业板,正常上市
301419,阿莱德,32.2,0.88,73.597,4.968,4830000000,创业板,正常上市
301421,波长光电,81.36,-0.37,188.277,7.778,9414816480,创业板,正常上市
301428,世纪恒通,31.16,3.14,-87.937,2.551,3074453344,创业板,正常上市
301429,森泰股份,17.29,0.29,41.869,1.506,2044023800,创业板,正常上市
301439,泓淋电力,15.61,2.09,29.606,1.999,6073879238,创业板,正常上市
301446,福事特,38.67,-1.02,53.409,3.314,4021680000,创业板,正常上市
301448,开创电气,45.56,2.54,-830.592,6.886,4765576000,创业板,正常上市
301456,盘古智能,23.61,-0.46,40.783,1.596,3590828963,创业板,正常上市
301458,钧崴电子,39.25,1.63,78.308,6.157,10466667975,创业板,正常上市
301459,丰茂股份,35.61,0.17,43.876,2.911,3707778010,创业板,正常上市
301468,博盈特焊,33.54,-0.59,117.194,2.462,5673225262,创业板,正常上市
301469,恒达新材,28.61,-0.21,27.842,1.818,2560022800,创业板,正常上市
301479,弘景光电,50.35,1.43,34.161,4.797,6271166313,创业板,正常上市
301486,致尚科技,173.86,2.25,348.05,8.77,22391200774,创业板,正常上市
301487,盟固利,16.57,-0.84,108.653,3.945,7615844378,创业板,正常上市
301488,豪恩汽电,105.36,1.44,148.257,4.42,10684841861,创业板,正常上市
301489,思泉新材,107.16,3.64,180.682,8.035,12462024748,创业板,正常上市
301489,思泉新材,107.04,3.52,180.682,8.035,12448069513,创业板,正常上市
301491,汉桑科技,39.97,-0.3,23.977,2.369,5156130000,创业板,正常上市
301499,维科精密,25.5,-1.01,64.306,2.701,3525499083,创业板,正常上市
301500,飞南资源,23.58,-2.2,19.249,2.555,13230331646,创业板,正常上市
301501,恒鑫生活,29.11,2.54,24.722,2.031,4305369000,创业板,正常上市
301502,华阳智能,53.15,-0.32,133.783,3.619,3033988025,创业板,正常上市
301503,智迪科技,22.07,0.82,27.496,2.091,2295280000,创业板,正常上市
301505,苏州规划,16.51,-0.6,88.67,1.934,1888743851,创业板,正常上市
301507,民生健康,13.23,1.3,39.686,2.868,4717213786,创业板,正常上市
301508,中机认检,24.02,-0.41,35.668,2.619,5430566504,创业板,正常上市
301509,金凯生科,33.47,4.24,54.421,1.813,4031350011,创业板,正常上市
301510,固高科技,26.97,-0.3,141.399,7.443,10907177194,创业板,正常上市
301511,德福科技,93.29,3.82,243.441,14.144,58802739380,创业板,正常上市
301512,智信精密,31.3,-0.48,76.951,2.214,2337069588,创业板,正常上市
301513,尚水智能,50.12,0.68,36.621,3.704,5012000000,创业板,正常上市
301515,港通医疗,19.2,-0.31,-392.867,1.567,1920000000,创业板,正常上市
301516,中远通,16.12,-0.31,-93.949,3.572,4524912291,创业板,正常上市
301517,陕西华达,41.8,0.05,-98.18,4.969,6321722484,创业板,正常上市
301518,长华化学,27.2,2.87,43.43,2.38,3956770808,创业板,正常上市
301519,舜禹股份,11.88,-1.41,-75.251,1.396,1920317403,创业板,正常上市
301520,万邦医药,88.68,20.0,339.691,5.451,8262437358,创业板,正常上市
301522,上大股份,23.69,-0.75,86.215,4.516,8809521341,创业板,正常上市
301525,儒竞科技,42.4,-0.84,67.393,1.719,5598346540,创业板,正常上市
301526,国际复材,37.87,-2.27,291.367,16.726,142803151678,创业板,正常上市
301528,多浦乐,54.47,0.31,81.529,3.131,4888954850,创业板,正常上市
301529,福赛科技,105.31,6.36,92.243,8.878,12471208693,创业板,正常上市
301531,春光集团,51.93,1.33,85.545,7.887,11410752346,创业板,正常上市
301533,威马农机,26.47,-1.01,91.385,2.311,2602178349,创业板,正常上市
301535,浙江华远,15.86,0.13,75.898,5.797,6745164711,创业板,正常上市
301536,星宸科技,125.23,0.66,111.143,16.458,52811398503,创业板,正常上市
301538,骏鼎达,39.97,-0.67,23.899,2.986,4387107200,创业板,正常上市
301539,宏鑫科技,14.81,-0.74,807.068,2.846,2191880000,创业板,正常上市
301548,崇德科技,64.98,0.6,38.78,3.575,5653260000,创业板,正常上市
301550,斯菱智驱,92.21,3.97,187.103,16.564,30922508237,创业板,正常上市
301551,无线传媒,22.27,3.25,35.061,3.534,8908222700,创业板,正常上市
301552,科力装备,25.55,-1.08,22.099,2.619,3162068000,创业板,正常上市
301555,惠柏新材,31.38,-0.54,37.283,2.56,2895329046,创业板,正常上市
301556,托普云农,61.1,-0.65,48.501,5.262,5210608000,创业板,正常上市
301557,常友科技,81.58,0.14,69.35,4.868,5060490530,创业板,正常上市
301558,三态股份,6.68,-0.6,107.802,3.81,5269526170,创业板,正常上市
301559,中集环科,13.23,-0.45,70.185,1.73,7938000000,创业板,正常上市
301560,众捷汽车,24.19,-0.17,76.675,3.054,2941504000,创业板,正常上市
301563,云汉芯城,128.88,0.48,84.09,8.641,10909811601,创业板,正常上市
301565,中仑新材,19.71,-0.25,98.831,3.229,7884197100,创业板,正常上市
301566,达利凯普,28.08,-2.13,69.587,7.383,11232280800,创业板,正常上市
301567,贝隆精密,36.09,-1.42,-226.026,3.578,2598480000,创业板,正常上市
301568,思泰克,69.29,1.06,59.83,6.709,7154774536,创业板,正常上市
301568,思泰克,69.12,0.82,59.83,6.709,7137220608,创业板,正常上市
301571,国科天成,66.75,0.14,55.2,5.771,11976679359,创业板,正常上市
301575,艾芬达,27.83,0.25,28.275,2.378,3376836540,创业板,正常上市
301577,美信科技,56.98,0.6,-103.332,3.49,2565780910,创业板,正常上市
301578,辰奕智能,23.04,0.22,187.731,2.621,2440650424,创业板,正常上市
301580,爱迪特,55.08,3.49,40.476,3.792,8217404533,创业板,正常上市
301581,黄山谷捷,37.1,0.11,72.476,2.914,2968000000,创业板,正常上市
301583,托伦斯,161.5,-1.52,313.073,16.186,29954001258,创业板,正常上市
301584,建发致新,24.1,4.37,35.477,4.672,10153053067,创业板,正常上市
301585,蓝宇股份,28.05,0.36,41.036,2.905,2917200000,创业板,正常上市
301586,佳力奇,32.17,-0.31,53.251,2.056,2669321932,创业板,正常上市
301587,中瑞股份,21.38,-0.88,53.611,1.578,3149873495,创业板,正常上市
301588,美新科技,31.82,-0.78,149.866,3.987,3782371932,创业板,正常上市
301589,诺瓦星云,143.03,1.52,22.775,3.455,13222837440,创业板,正常上市
301590,优优绿能,78.7,1.38,112.627,2.393,4633413627,创业板,正常上市
301591,肯特股份,35.18,11.72,62.838,4.182,3847144080,创业板,正常上市
301592,六九一二,109.07,0.61,134.086,8.133,7634900000,创业板,正常上市
301595,太力科技,41.35,0.36,84.63,4.898,4477378000,创业板,正常上市
301596,瑞迪智驱,55.93,-1.39,59.566,6.768,6042197321,创业板,正常上市
301598,博科测试,48.47,-0.49,22.975,2.835,2854748399,创业板,正常上市
301599,理奇智能,35.51,-0.14,60.801,7.285,15326116000,创业板,正常上市
301600,慧翰股份,88.87,0.21,59.252,7.321,9289003445,创业板,正常上市
301601,惠通科技,16.47,-0.06,35.486,1.743,2313705600,创业板,正常上市
301601,惠通科技,16.47,-0.06,35.486,1.743,2313705600,创业板,正常上市
301602,超研股份,20.6,12.08,74.542,6.462,8823590543,创业板,正常上市
301606,绿联科技,52.56,-0.36,27.557,6.029,21807659403,创业板,正常上市
301607,富特科技,45.01,9.54,38.547,7.999,10538134092,创业板,正常上市
301608,博实结,47.92,1.2,25.427,2.852,6353957192,创业板,正常上市
301609,山大电力,35.04,-0.51,42.348,4.405,5707315200,创业板,正常上市
301611,珂玛科技,107.3,1.03,188.853,25.577,46782800000,创业板,正常上市
301613,新铝时代,39.31,-0.35,24.112,3.353,5654399420,创业板,正常上市
301616,浙江华业,35.43,-0.64,14.539,1.939,2834400000,创业板,正常上市
301617,博苑新材,48.68,-1.6,48.534,4.75,8457273760,创业板,正常上市
301618,长联科技,33.3,0.7,137.009,4.431,4205863393,创业板,正常上市
301622,英思特,41.94,-1.01,62.412,3.129,4862183047,创业板,正常上市
301626,苏州天脉,254.24,0.06,261.25,18.234,29410483200,创业板,正常上市
301628,强达电路,85.0,-1.06,54.79,5.367,6406943000,创业板,正常上市
301629,矽电股份,263.72,1.59,355.843,9.305,11004316699,创业板,正常上市
301630,同宇新材,177.7,1.18,71.521,5.688,9951200000,创业板,正常上市
301631,壹连科技,64.64,3.21,27.229,3.104,8272653832,创业板,正常上市
301632,广东建科,14.15,-1.53,44.241,2.136,5922624000,创业板,正常上市
301633,港迪技术,59.67,1.74,50.668,3.562,3322425600,创业板,正常上市
